,householdID,est_inc_USD,est_netw_USD,hhold_field,hhold_oldest,hhold_pax,hhold_youngest,homeState,hhold_car,stream_subs,primary
13831,13832,71938.0,517421.0,Services,41,2,14,Maine,Sedan,6,consume
13832,13833,84204.0,437134.0,Manufacturing,52,4,17,New Hampshire,SUV,2,entertain
13833,13834,107551.0,498786.0,Tech,34,9,10,Rhode Island,SUV,2,entertain
13834,13835,139923.0,621925.0,Govt,51,2,13,Maine,SUV,4,consume
13835,13836,111008.0,421873.0,Finance,46,5,10,Maine,SUV,4,entertain
13836,13837,91031.0,484682.0,Education,47,1,47,Maine,SUV,3,entertain
13837,13838,82274.0,394157.0,Tech,46,8,9,Vermont,LuxurySedan,4,entertain
13838,13839,98734.0,535745.0,Education,45,3,14,New York,SUV,6,entertain
13839,13840,47996.0,397101.0,Govt,47,3,11,Ontario,SUV,5,consume
13840,13841,116660.0,542898.0,Govt,40,1,40,New York,SUV,3,entertain
13841,13842,65717.0,463041.0,Education,47,4,16,Maine,Pickup,4,entertain
13842,13843,65784.0,417124.0,Govt,52,6,16,Maine,Compact/Hybrid,1,consume
13843,13844,67726.0,495249.0,Finance,42,5,10,New Hampshire,SUV,6,entertain
13844,13845,85351.0,309289.0,Manufacturing,49,4,14,Connecticut,SUV,4,entertain
13845,13846,112969.0,494111.0,Services,43,4,12,Massachusetts,SUV,8,entertain
13846,13847,75171.0,393932.0,Services,44,5,12,Quebec,Sedan,3,entertain
13847,13848,102915.0,512305.0,Finance,42,3,13,US_Other,Sedan,4,entertain
13848,13849,153404.0,606562.0,Finance,54,4,12,New Hampshire,LuxurySedan,4,entertain
13849,13850,98874.0,517207.0,Education,47,1,47,Maine,Compact/Hybrid,3,entertain
13850,13851,80031.0,438998.0,Services,49,4,14,New Hampshire,SUV,5,consume
13851,13852,115111.0,437076.0,Finance,45,3,15,Maine,LuxurySedan,4,consume
13852,13853,95565.0,538094.0,Govt,48,1,48,Can_Other,Pickup,4,consume
13853,13854,121030.0,460189.0,Finance,40,2,15,Maine,Compact/Hybrid,5,consume
13854,13855,47102.0,310668.0,Education,44,5,13,Maine,SUV,1,entertain
13855,13856,112403.0,582419.0,Govt,45,4,17,Quebec,LuxurySedan,0,entertain
13856,13857,69076.0,425569.0,Govt,46,2,15,New Hampshire,Pickup,7,consume
13857,13858,81228.0,433341.0,Govt,46,3,13,Rhode Island,Compact/Hybrid,5,consume
13858,13859,127470.0,501065.0,Finance,48,7,7,New Hampshire,Sedan,5,entertain
13859,13860,98766.0,308042.0,Finance,40,2,11,Rhode Island,,4,entertain
13860,13861,118957.0,459640.0,Tech,42,5,14,Vermont,SUV,4,entertain
13861,13862,91565.0,376593.0,Finance,41,4,17,New Hampshire,SUV,6,entertain
13862,13863,68833.0,389889.0,Education,46,7,13,Massachusetts,Pickup,7,entertain
13863,13864,93473.0,478388.0,Govt,50,4,12,Connecticut,Compact/Hybrid,1,entertain
13864,13865,95682.0,471451.0,Education,43,1,43,New Hampshire,Compact/Hybrid,2,entertain
13865,13866,79607.0,428550.0,Tech,41,4,8,Maine,LuxurySedan,3,entertain
13866,13867,97289.0,428152.0,Tech,49,4,16,Maine,LuxurySedan,3,consume
13867,13868,66904.0,380184.0,Govt,40,4,13,Connecticut,Sedan,5,entertain
13868,13869,86444.0,345769.0,Govt,55,2,13,Maine,Pickup,2,entertain
13869,13870,94896.0,411018.0,Tech,41,4,15,New York,SUV,4,entertain
13870,13871,111327.0,419571.0,Tech,47,7,13,New Hampshire,SUV,5,consume
13871,13872,105208.0,505799.0,Tech,48,3,14,New Hampshire,LuxurySedan,3,consume
13872,13873,96086.0,461908.0,Manufacturing,52,3,15,Maine,Pickup,3,entertain
13873,13874,111580.0,549214.0,Services,45,4,17,Maine,Sedan,5,entertain
13874,13875,55987.0,510067.0,Govt,42,4,15,Maine,Pickup,2,entertain
13875,13876,119732.0,441163.0,Finance,47,6,13,Rhode Island,,5,consume
13876,13877,79377.0,426243.0,Tech,48,7,12,Maine,SUV,0,entertain
13877,13878,133520.0,608214.0,Finance,48,4,19,Vermont,SUV,4,consume
13878,13879,116378.0,525308.0,Govt,46,7,15,Maine,Sedan,4,consume
13879,13880,139352.0,491734.0,Finance,43,1,43,New Hampshire,SUV,5,consume
13880,13881,128858.0,500544.0,Finance,45,4,14,Maine,SUV,3,consume
13881,13882,67417.0,479158.0,Govt,40,4,20,New York,LuxurySedan,4,consume
13882,13883,47720.0,430404.0,Education,48,5,14,Quebec,LuxurySedan,2,consume
13883,13884,79385.0,505049.0,Govt,49,7,12,Quebec,SUV,3,consume
13884,13885,128157.0,501693.0,Finance,43,4,9,Maine,Compact/Hybrid,3,entertain
13885,13886,85481.0,482879.0,Govt,36,4,14,Maine,LuxurySedan,5,entertain
13886,13887,74295.0,423343.0,Govt,42,4,16,New Hampshire,SUV,5,consume
13887,13888,75042.0,505482.0,Manufacturing,41,6,11,Maine,LuxurySedan,2,entertain
13888,13889,85940.0,521654.0,Finance,47,5,12,Vermont,Sedan,3,entertain
13889,13890,117836.0,417185.0,Tech,53,5,15,Vermont,SUV,2,entertain
13890,13891,78510.0,410876.0,Tech,41,5,13,Quebec,Sedan,5,consume
13891,13892,85339.0,446364.0,Education,40,7,16,Maine,Compact/Hybrid,4,consume
13892,13893,73663.0,338962.0,Other,50,3,12,US_Other,LuxurySedan,4,consume
13893,13894,104981.0,432649.0,Finance,42,6,14,Connecticut,Pickup,1,entertain
13894,13895,85987.0,417912.0,Manufacturing,51,4,13,Maine,SUV,4,consume
13895,13896,145572.0,565364.0,Finance,38,5,17,Maine,SUV,3,consume
13896,13897,127605.0,578272.0,Finance,43,5,9,New York,SUV,4,consume
13897,13898,55962.0,407554.0,Tech,38,5,8,US_Other,Compact/Hybrid,1,entertain
13898,13899,72411.0,446424.0,Services,47,2,12,Maine,,6,entertain
13899,13900,83900.0,432623.0,Tech,43,7,10,Massachusetts,SUV,1,entertain
13900,13901,44344.0,433290.0,Services,42,5,20,Connecticut,LuxurySedan,4,entertain
13901,13902,87890.0,460550.0,Govt,49,1,49,New York,SUV,6,entertain
13902,13903,123044.0,493607.0,Finance,54,4,14,Maine,SUV,3,entertain
13903,13904,74531.0,484589.0,Education,44,3,17,New Hampshire,SUV,6,entertain
13904,13905,118576.0,502116.0,Govt,50,3,16,Vermont,LuxurySedan,6,entertain
13905,13906,117697.0,430807.0,Finance,53,3,13,Maine,SUV,4,entertain
13906,13907,73190.0,418098.0,Tech,49,5,11,Quebec,Sedan,2,entertain
13907,13908,113891.0,446147.0,Tech,45,5,15,Massachusetts,SUV,3,entertain
13908,13909,8966.0,393690.0,Govt,54,6,15,Ontario,SUV,6,consume
13909,13910,115203.0,422233.0,Finance,42,1,42,Maine,Pickup,2,consume
13910,13911,170930.0,583827.0,Finance,40,4,10,Maine,SUV,6,entertain
13911,13912,67439.0,377466.0,Services,51,4,12,Quebec,Sedan,4,entertain
13912,13913,93591.0,377698.0,Tech,42,5,17,Quebec,SUV,7,entertain
13913,13914,121433.0,409978.0,Finance,48,3,11,New Hampshire,SUV,3,consume
13914,13915,104690.0,434019.0,Manufacturing,35,3,13,Vermont,Pickup,5,entertain
13915,13916,69859.0,386595.0,Tech,47,3,12,Maine,LuxurySedan,2,entertain
13916,13917,96248.0,401287.0,Finance,42,4,12,Massachusetts,Sedan,5,consume
13917,13918,73360.0,425463.0,Services,45,4,10,Maine,Sedan,2,entertain
13918,13919,116484.0,493996.0,Finance,55,4,7,New York,LuxurySedan,8,consume
13919,13920,76443.0,377853.0,Services,52,5,13,Connecticut,SUV,1,consume
13920,13921,120018.0,377668.0,Finance,45,3,10,Maine,Sedan,6,entertain
13921,13922,128967.0,503746.0,Finance,49,4,20,Massachusetts,LuxurySedan,1,entertain
13922,13923,176434.0,550304.0,Finance,41,5,13,New Hampshire,SUV,5,consume
13923,13924,82359.0,533822.0,Govt,30,5,14,Quebec,LuxurySedan,4,consume
13924,13925,113803.0,506991.0,Finance,52,1,52,Maine,LuxurySedan,5,entertain
13925,13926,59149.0,404285.0,Education,41,4,15,Maine,Compact/Hybrid,4,entertain
13926,13927,20040.0,295865.0,Govt,48,7,11,Maine,LuxurySedan,4,consume
13927,13928,51268.0,293918.0,Govt,42,3,15,Maine,Sedan,4,consume
13928,13929,154573.0,511263.0,Finance,44,2,13,Maine,SUV,5,entertain
13929,13930,110401.0,597167.0,Education,42,4,18,Maine,LuxurySedan,3,entertain
13930,13931,138747.0,531962.0,Finance,46,3,13,New Hampshire,Pickup,3,consume
13931,13932,74536.0,443550.0,Services,45,3,15,Maine,SUV,4,entertain
13932,13933,116186.0,530457.0,Services,46,4,13,Maine,SUV,7,consume
13933,13934,102534.0,454063.0,Education,49,3,16,Vermont,SUV,3,entertain
13934,13935,88043.0,503943.0,Education,47,4,18,Maine,Sedan,4,entertain
13935,13936,102827.0,456892.0,Finance,47,8,12,Quebec,SUV,5,entertain
13936,13937,123357.0,406401.0,Tech,45,6,13,Maine,LuxurySedan,3,consume
13937,13938,86685.0,485023.0,Services,44,4,15,Maine,SUV,5,entertain
13938,13939,84406.0,445202.0,Education,48,4,14,Maine,LuxurySedan,4,entertain
13939,13940,92412.0,517595.0,Services,47,3,17,Ontario,,5,entertain
13940,13941,103793.0,598073.0,Govt,48,2,10,New Hampshire,LuxurySedan,6,consume
13941,13942,83643.0,335565.0,Finance,53,4,20,Ontario,LuxurySedan,4,entertain
13942,13943,102099.0,419288.0,Govt,46,5,14,Maine,Sedan,4,consume
13943,13944,75380.0,503174.0,Govt,52,5,13,Massachusetts,LuxurySedan,5,entertain
13944,13945,95445.0,432500.0,Tech,40,4,11,New York,SUV,4,consume
13945,13946,84991.0,391778.0,Govt,52,6,16,Rhode Island,SUV,4,consume
13946,13947,56848.0,364951.0,Manufacturing,47,3,20,Vermont,SUV,2,consume
13947,13948,100111.0,559481.0,Education,55,4,14,Quebec,Sedan,3,entertain
13948,13949,82260.0,568063.0,Education,49,4,14,Quebec,SUV,4,entertain
13949,13950,78831.0,432083.0,Govt,41,5,11,Ontario,Sedan,4,consume
13950,13951,62065.0,406368.0,Education,42,8,12,New Hampshire,Pickup,3,consume
13951,13952,128226.0,518761.0,Tech,54,4,10,New Hampshire,LuxurySedan,3,entertain
13952,13953,70965.0,330758.0,Finance,54,6,10,Massachusetts,LuxurySedan,2,entertain
13953,13954,107608.0,473470.0,Finance,45,6,11,New York,SUV,4,entertain
13954,13955,131201.0,557973.0,Education,42,6,15,Connecticut,Pickup,5,entertain
13955,13956,65877.0,445352.0,Education,43,5,11,Ontario,SUV,3,consume
13956,13957,79378.0,403070.0,Tech,39,8,20,Maine,SUV,1,entertain
13957,13958,65573.0,454315.0,Services,44,6,14,Maine,Sedan,0,entertain
13958,13959,81486.0,491332.0,Services,48,3,15,New York,SUV,5,entertain
13959,13960,94569.0,571857.0,Education,37,6,14,Maine,Pickup,6,entertain
13960,13961,73592.0,420912.0,Education,49,2,23,Massachusetts,SUV,6,entertain
13961,13962,48297.0,458873.0,Govt,48,6,16,Vermont,SUV,4,consume
13962,13963,93197.0,439260.0,Tech,42,5,6,Maine,SUV,3,entertain
13963,13964,139203.0,466842.0,Tech,41,5,7,Maine,SUV,3,entertain
13964,13965,146897.0,514827.0,Finance,48,3,12,Massachusetts,SUV,5,entertain
13965,13966,132016.0,528870.0,Other,49,1,49,Maine,SUV,4,consume
13966,13967,66435.0,410734.0,Govt,55,2,17,Maine,SUV,4,entertain
13967,13968,134822.0,500978.0,Finance,48,4,8,Maine,Pickup,3,consume
13968,13969,79381.0,467464.0,Govt,43,6,11,New Hampshire,SUV,3,consume
13969,13970,123341.0,356630.0,Finance,51,9,14,Vermont,LuxurySedan,7,consume
13970,13971,73596.0,514327.0,Govt,43,4,16,Maine,SUV,2,entertain
13971,13972,121903.0,528802.0,Tech,42,5,15,Maine,SUV,2,consume
13972,13973,93661.0,468734.0,Other,45,7,11,Ontario,SUV,3,entertain
13973,13974,41144.0,393778.0,Govt,39,4,12,New Hampshire,LuxurySedan,3,consume
13974,13975,107509.0,393535.0,Finance,41,9,11,New Hampshire,SUV,6,entertain
13975,13976,133019.0,538550.0,Finance,42,4,14,Vermont,LuxurySedan,4,entertain
13976,13977,88005.0,424313.0,Education,39,5,13,New Hampshire,Compact/Hybrid,5,entertain
13977,13978,102035.0,521120.0,Education,47,10,11,Vermont,Sedan,4,entertain
13978,13979,43536.0,367109.0,Govt,51,4,12,Ontario,LuxurySedan,5,consume
13979,13980,154176.0,636279.0,Tech,48,4,14,Maine,SUV,3,entertain
13980,13981,67649.0,496089.0,Govt,47,5,21,Maine,SUV,3,consume
13981,13982,67701.0,524868.0,Govt,37,4,17,Maine,Pickup,4,entertain
13982,13983,115985.0,579376.0,Tech,33,7,8,Maine,LuxurySedan,4,entertain
13983,13984,111299.0,558783.0,Tech,43,4,14,Maine,Pickup,6,entertain
13984,13985,130051.0,520904.0,Finance,38,5,13,Maine,SUV,0,consume
13985,13986,68616.0,489681.0,Govt,51,5,17,New York,Compact/Hybrid,6,entertain
13986,13987,90924.0,424228.0,Education,47,4,15,Maine,SUV,7,entertain
13987,13988,47728.0,281251.0,Tech,42,7,12,Maine,LuxurySedan,3,entertain
13988,13989,87602.0,445060.0,Finance,47,6,7,Maine,SUV,3,entertain
13989,13990,95099.0,499652.0,Govt,45,5,13,Ontario,Sedan,6,entertain
13990,13991,73175.0,411868.0,Tech,42,5,8,Connecticut,SUV,3,entertain
13991,13992,105569.0,431097.0,Finance,39,3,5,Maine,SUV,2,entertain
13992,13993,88486.0,403007.0,Services,52,4,16,Vermont,SUV,5,entertain
13993,13994,105465.0,543336.0,Services,39,6,11,New Hampshire,SUV,4,entertain
13994,13995,96470.0,378775.0,Finance,51,5,21,Maine,SUV,5,consume
13995,13996,151632.0,524392.0,Finance,49,4,14,Maine,SUV,3,consume
13996,13997,77052.0,439926.0,Govt,43,1,43,Quebec,Sedan,2,consume
13997,13998,79033.0,450419.0,Other,51,3,17,Rhode Island,SUV,5,consume
13998,13999,152212.0,648909.0,Tech,45,6,12,Connecticut,LuxurySedan,4,entertain
13999,14000,85974.0,495248.0,Education,44,5,13,Massachusetts,Sedan,6,consume
14000,14001,104537.0,418849.0,Finance,47,2,15,Maine,SUV,3,entertain
14001,14002,71111.0,303036.0,Manufacturing,41,4,12,Maine,SUV,1,consume
14002,14003,92824.0,585221.0,Education,47,5,15,Quebec,SUV,7,entertain
14003,14004,44852.0,239215.0,Education,45,5,15,Vermont,LuxurySedan,3,entertain
14004,14005,119921.0,544372.0,Services,49,2,13,Maine,SUV,3,consume
14005,14006,146173.0,527071.0,Tech,43,7,14,Maine,Pickup,4,consume
14006,14007,66242.0,433744.0,Education,48,5,19,Maine,SUV,5,consume
14007,14008,79119.0,448753.0,Education,48,3,13,New Hampshire,Sedan,3,entertain
14008,14009,49027.0,436382.0,Services,54,6,14,Rhode Island,SUV,4,entertain
14009,14010,111387.0,412391.0,Tech,45,1,45,US_Other,Pickup,5,entertain
14010,14011,71634.0,406939.0,Services,46,4,15,Maine,Pickup,4,entertain
14011,14012,71944.0,492870.0,Govt,44,3,15,Maine,Pickup,4,entertain
14012,14013,130063.0,437149.0,Finance,41,2,10,New Hampshire,LuxurySedan,4,entertain
14013,14014,90137.0,488772.0,Tech,48,4,12,New York,Sedan,3,entertain
14014,14015,71148.0,415421.0,Govt,49,2,10,New York,SUV,4,consume
14015,14016,107029.0,512559.0,Govt,53,6,23,Maine,SUV,5,entertain
14016,14017,148939.0,499125.0,Tech,43,1,43,Maine,LuxurySedan,4,consume
14017,14018,122962.0,442455.0,Tech,52,2,13,New Hampshire,LuxurySedan,2,consume
14018,14019,122099.0,509370.0,Services,45,4,13,New York,LuxurySedan,3,entertain
14019,14020,106281.0,492039.0,Govt,45,6,10,Quebec,SUV,4,entertain
14020,14021,90332.0,571519.0,Govt,47,6,12,Maine,LuxurySedan,4,entertain
14021,14022,161944.0,642496.0,Manufacturing,54,5,16,Rhode Island,Sedan,4,entertain
14022,14023,73322.0,434613.0,Govt,42,3,13,Ontario,SUV,4,consume
14023,14024,130101.0,459558.0,Finance,37,6,19,US_Other,,2,entertain
14024,14025,123153.0,519697.0,Tech,36,4,14,Vermont,Pickup,4,consume
14025,14026,138068.0,477956.0,Finance,48,5,12,Quebec,LuxurySedan,6,consume
14026,14027,74950.0,461429.0,Education,48,6,14,New York,Pickup,5,entertain
14027,14028,84143.0,497521.0,Govt,47,4,5,Vermont,Sedan,4,entertain
14028,14029,62252.0,401012.0,Services,46,6,16,Ontario,LuxurySedan,5,entertain
14029,14030,71890.0,453590.0,Govt,49,5,18,Quebec,SUV,4,consume
14030,14031,95900.0,447436.0,Services,51,3,23,New Hampshire,LuxurySedan,2,entertain
14031,14032,50136.0,335381.0,Education,45,5,13,Maine,LuxurySedan,5,entertain
14032,14033,125797.0,476687.0,Finance,45,4,13,Quebec,Pickup,2,consume
14033,14034,166167.0,578264.0,Tech,45,6,20,New York,SUV,4,consume
14034,14035,134870.0,440784.0,Finance,53,7,14,Maine,SUV,6,entertain
14035,14036,113585.0,428126.0,Finance,50,3,15,New York,SUV,2,entertain
14036,14037,43520.0,358599.0,Services,46,4,20,Rhode Island,SUV,4,consume
14037,14038,93455.0,478366.0,Govt,39,3,9,Quebec,Pickup,7,entertain
14038,14039,132389.0,584600.0,Other,46,5,4,New Hampshire,LuxurySedan,2,entertain
14039,14040,110330.0,490822.0,Finance,48,3,13,Maine,Sedan,1,consume
14040,14041,98433.0,498186.0,Tech,42,6,10,Vermont,Sedan,4,entertain
14041,14042,136856.0,586097.0,Services,44,2,12,Massachusetts,SUV,2,entertain
14042,14043,77884.0,351294.0,Tech,47,3,11,New Hampshire,Pickup,3,entertain
14043,14044,95052.0,383557.0,Services,41,3,15,US_Other,SUV,5,entertain
14044,14045,77051.0,488438.0,Services,40,2,12,Vermont,Sedan,5,entertain
14045,14046,74553.0,425151.0,Finance,50,4,9,Quebec,LuxurySedan,4,entertain
14046,14047,109731.0,424030.0,Tech,53,6,10,Vermont,LuxurySedan,4,entertain
14047,14048,76405.0,494136.0,Services,40,4,18,Quebec,LuxurySedan,3,entertain
14048,14049,130628.0,570025.0,Education,53,4,14,Maine,LuxurySedan,4,consume
14049,14050,130426.0,466803.0,Finance,42,3,20,Maine,SUV,4,consume
14050,14051,115356.0,496843.0,Finance,45,3,12,New Hampshire,Sedan,4,consume
14051,14052,63707.0,481058.0,Govt,44,7,15,Maine,LuxurySedan,3,consume
14052,14053,111210.0,479599.0,Services,55,5,21,Quebec,Pickup,5,entertain
14053,14054,91367.0,432520.0,Services,47,6,9,Maine,Sedan,4,entertain
14054,14055,96630.0,352894.0,Tech,40,5,19,Maine,SUV,6,consume
14055,14056,48840.0,483190.0,Education,44,6,17,Connecticut,SUV,3,consume
14056,14057,158030.0,558689.0,Finance,44,1,44,Ontario,SUV,4,consume
14057,14058,83660.0,477211.0,Services,48,7,18,Ontario,Sedan,4,entertain
14058,14059,56958.0,389727.0,Govt,43,3,17,Maine,SUV,3,entertain
14059,14060,110005.0,551153.0,Services,43,6,13,Maine,SUV,3,consume
14060,14061,76195.0,546126.0,Services,48,3,14,Maine,Compact/Hybrid,2,entertain
14061,14062,92336.0,475686.0,Other,46,4,14,New Hampshire,SUV,3,consume
14062,14063,56886.0,428347.0,Govt,46,7,9,Maine,SUV,3,consume
14063,14064,131487.0,598455.0,Finance,45,3,11,Maine,Compact/Hybrid,6,entertain
14064,14065,75609.0,483320.0,Services,45,2,15,Vermont,SUV,5,entertain
14065,14066,110830.0,419343.0,Services,40,6,5,Maine,LuxurySedan,3,entertain
14066,14067,110128.0,487172.0,Tech,46,3,15,Ontario,Sedan,3,consume
14067,14068,50118.0,413717.0,Govt,46,2,19,Rhode Island,SUV,3,entertain
14068,14069,106492.0,562704.0,Services,42,4,14,Ontario,Sedan,4,entertain
14069,14070,96781.0,461066.0,Education,47,6,16,Vermont,Compact/Hybrid,3,consume
14070,14071,134843.0,445629.0,Finance,50,3,9,Maine,SUV,4,entertain
14071,14072,25687.0,365174.0,Govt,40,2,13,New Hampshire,Pickup,3,entertain
14072,14073,92707.0,451428.0,Other,45,7,3,Maine,LuxurySedan,2,entertain
14073,14074,74232.0,489353.0,Education,45,4,16,Maine,SUV,5,entertain
14074,14075,110817.0,538371.0,Education,49,5,16,Maine,SUV,6,consume
14075,14076,154908.0,563771.0,Finance,52,7,10,New Hampshire,Compact/Hybrid,5,entertain
14076,14077,125356.0,528508.0,Govt,45,6,13,Maine,SUV,6,entertain
14077,14078,116806.0,603909.0,Govt,45,6,9,Maine,Sedan,2,entertain
14078,14079,69665.0,454261.0,Govt,47,4,20,New York,LuxurySedan,1,consume
14079,14080,60392.0,370759.0,Services,41,4,10,Vermont,SUV,5,entertain
14080,14081,66095.0,376662.0,Services,54,1,54,New York,Pickup,4,entertain
14081,14082,37778.0,397196.0,Govt,49,3,14,Maine,LuxurySedan,5,consume
14082,14083,90415.0,503606.0,Services,42,8,12,Massachusetts,SUV,6,entertain
14083,14084,70001.0,486393.0,Services,48,6,13,Maine,SUV,4,consume
14084,14085,87162.0,564950.0,Education,56,1,56,Massachusetts,SUV,7,entertain
14085,14086,51014.0,314177.0,Services,45,6,18,New York,Compact/Hybrid,6,consume
14086,14087,79266.0,467927.0,Govt,51,4,15,Connecticut,LuxurySedan,4,consume
14087,14088,90314.0,565492.0,Tech,38,6,11,Vermont,SUV,8,entertain
14088,14089,61214.0,309549.0,Other,51,6,16,Vermont,SUV,1,consume
14089,14090,80265.0,487851.0,Services,41,4,18,Maine,Sedan,5,consume
14090,14091,109381.0,568354.0,Finance,48,3,16,Vermont,Pickup,2,entertain
14091,14092,92151.0,539095.0,Other,50,6,8,Maine,Sedan,5,entertain
14092,14093,42825.0,369489.0,Govt,49,6,13,Maine,SUV,4,consume
14093,14094,127010.0,562381.0,Tech,39,4,5,Connecticut,,2,consume
14094,14095,92857.0,560987.0,Services,52,4,13,Maine,LuxurySedan,3,consume
14095,14096,94405.0,527379.0,Services,45,4,18,New Hampshire,SUV,4,consume
14096,14097,41305.0,480276.0,Services,46,5,15,New York,Pickup,7,entertain
14097,14098,115702.0,444046.0,Tech,47,3,19,Vermont,Sedan,4,consume
14098,14099,75812.0,436444.0,Other,46,5,14,New Hampshire,LuxurySedan,3,consume
14099,14100,120086.0,515240.0,Finance,48,2,18,Maine,Sedan,5,consume
14100,14101,92955.0,468558.0,Govt,42,4,12,New York,LuxurySedan,6,consume
14101,14102,145619.0,521525.0,Other,47,1,47,Vermont,LuxurySedan,7,consume
14102,14103,127452.0,508668.0,Tech,43,6,15,Maine,Compact/Hybrid,3,consume
14103,14104,77678.0,432533.0,Education,38,2,22,Maine,Sedan,3,entertain
14104,14105,91389.0,536651.0,Tech,43,5,14,Maine,Sedan,5,consume
14105,14106,130008.0,482252.0,Finance,49,3,12,Rhode Island,LuxurySedan,5,entertain
14106,14107,102909.0,390383.0,Finance,33,3,12,Quebec,Sedan,3,entertain
14107,14108,48981.0,443453.0,Govt,47,5,20,Ontario,Sedan,6,entertain
14108,14109,66986.0,395655.0,Services,50,4,15,Maine,SUV,5,entertain
14109,14110,90143.0,469409.0,Services,47,4,15,Quebec,Compact/Hybrid,4,entertain
14110,14111,127462.0,553406.0,Finance,47,6,10,Maine,Pickup,9,consume
14111,14112,69430.0,470830.0,Services,44,2,17,Maine,SUV,5,entertain
14112,14113,90897.0,424046.0,Services,40,3,8,New York,SUV,2,entertain
14113,14114,89907.0,445358.0,Manufacturing,45,7,14,Rhode Island,SUV,2,entertain
14114,14115,110550.0,574514.0,Govt,47,3,12,Quebec,SUV,4,entertain
14115,14116,115039.0,492337.0,Govt,40,3,13,Maine,SUV,2,consume
14116,14117,88778.0,506236.0,Services,42,3,15,Ontario,Sedan,2,entertain
14117,14118,101260.0,402348.0,Finance,47,5,11,New Hampshire,Sedan,5,entertain
